,scheduled_departure_time,scheduled_arrival_time,real_departure_time,real_arrival_time,origin_point,end_point,track_points,track_velocities
99,615.0,737.0,601.0,735.0,"(31.98779, 116.9769, 63.0)","(22.639299, 113.810997, -1.0)","[(31.98779, 116.9769, 63.0), (30.1338, 116.3108, 3417.428571428572), (28.8279, 117.2286, 7490.0), (27.2253, 116.442, 7803.0), (26.153, 115.15, 7803.0), (24.5862, 114.1838, 7193.0), (22.3268, 112.8244, 2629.0), (22.639299, 113.810997, -1.0)]","[341.8230262565445, 870.7271158482058, 978.7653170856757, 899.722454988029, 910.4566708284501, 724.0716503265917, 263.476206992156]"
100,615.0,738.0,606.0,745.0,"(29.712254, 106.651895, 417.0)","(18.3029, 109.412003, 29.0)","[(29.712254, 106.651895, 417.0), (25.9915, 107.6039, 5264.878787878788), (23.1384, 107.6254, 10097.0), (22.2366, 108.0993, 10089.0), (21.2971, 108.2961, 10074.0), (20.3304, 108.1845, 10020.0), (18.7303, 108.1773, 6050.0), (18.3029, 109.412003, 29.0)]","[370.340359053928, 913.0193426146436, 1101.6485182226909, 1113.8664315486358, 1106.7393154418346, 944.8519638730658, 393.0095453178916]"
101,615.0,742.0,616.0,742.0,"(31.198104, 121.33426, 2.0)","(22.639299, 113.810997, -1.0)","[(31.198104, 121.33426, 2.0), (29.5782, 119.79, 4738.0), (28.8775, 119.5122, 9174.0), (26.3647, 119.5501, 9174.0), (25.022, 118.506, 9174.0), (23.7927, 117.0364, 9152.0), (22.7446, 114.3678, 3292.0), (22.639299, 113.810997, -1.0)]","[332.6230275347565, 807.8675179002038, 955.2224915911081, 910.7274895051002, 872.8594026233912, 754.5216311180508, 312.41171677409875]"
102,615.0,742.0,620.0,751.0,"(30.31252, 104.441284, 438.0)","(19.140951, 110.452766, 6.0)","[(30.31252, 104.441284, 438.0), (29.8392, 104.8979, 4915.0), (28.8317, 105.2802, 8298.0), (25.9229, 106.8215, 8476.709677419354), (22.4401, 108.2538, 8108.0), (20.1148, 109.8863, 8091.454545454546), (19.1406, 110.4589, 4198.727272727273), (19.140951, 110.452766, 6.0)]","[311.178132861444, 664.3688740497191, 718.4868101995354, 746.257856381678, 662.2059996894782, 480.56614225798967, 199.32192993892932]"
103,615.0,743.0,650.0,783.0,"(31.98779, 116.9769, 63.0)","(38.322758, 106.393214, 1139.0)","[(31.98779, 116.9769, 63.0), (33.7979, 114.2744, 6243.0), (34.1341, 112.7066, 9174.0), (34.1955, 108.9968, 9174.0), (35.9679, 107.9249, 9182.0), (36.9911, 107.2727, 5514.263157894737), (38.322758, 106.393214, 1139.0)]","[446.40147359491357, 957.6830417103463, 1017.8508637136727, 900.3899311767519, 682.7581009118339, 288.9374653333218]"
104,615.0,745.0,639.0,772.0,"(23.392401, 113.299004, 8.0)","(34.447102, 108.751999, 486.0)","[(23.392401, 113.299004, 8.0), (24.3758, 112.1597, 7295.444444444444), (26.9415, 111.3553, 9037.0), (29.521, 109.8357, 9959.0), (31.8233, 109.3437, 9401.5), (34.1966, 108.8939, 2979.0), (34.447102, 108.751999, 486.0)]","[363.6497729626522, 759.9068379627132, 773.3803158942546, 677.4094501897463, 558.4417921371765, 258.1555928416239]"
105,615.0,753.0,618.0,758.0,"(23.392401, 113.299004, 8.0)","(37.746899, 112.627998, 779.0)","[(23.392401, 113.299004, 8.0), (25.3742, 113.217, 5145.0), (26.2988, 113.4881, 10097.0), (27.7395, 113.4214, 10089.0), (29.165, 113.5294, 11308.0), (31.4161, 114.0793, 10226.0), (34.7308, 113.8781, 7803.0), (37.746899, 112.627998, 779.0)]","[371.00264803079585, 909.26964035925, 1080.9190518041871, 1057.8974492809741, 1106.1331879010393, 1060.0899828546137, 469.2021847588155]"
106,615.0,753.0,632.0,765.0,"(22.639299, 113.810997, -1.0)","(34.447102, 108.751999, 486.0)","[(22.639299, 113.810997, -1.0), (23.082, 113.6576, 5029.0), (23.7401, 112.9589, 8230.0), (25.3645, 111.165, 8412.8), (28.7769, 110.3101, 8416.32), (31.7092, 109.5286, 8420.0), (34.3005, 109.0183, 2492.0), (34.447102, 108.751999, 486.0)]","[305.0069526897238, 717.3477303728988, 821.5130851087749, 768.9831834700307, 668.016619281276, 590.8514823862665, 282.6457391494215]"
107,615.0,784.0,621.0,788.0,"(31.198104, 121.33426, 2.0)","(38.322758, 106.393214, 1139.0)","[(31.198104, 121.33426, 2.0), (33.1908, 117.7528, 4738.0), (33.9227, 113.686, 9174.0), (34.7684, 111.8162, 9174.0), (34.2382, 108.858, 9174.0), (36.0584, 107.8751, 9174.0), (37.0311, 107.251, 5534.0), (38.322758, 106.393214, 1139.0)]","[391.47192767189244, 946.0930464807414, 1105.9111798470742, 1109.6586198390257, 978.1462161545765, 726.342269343137, 306.5646119893611]"
108,615.0,837.0,610.0,857.0,"(30.774798, 114.213723, 37.0)","(29.298001, 90.911951, 3570.0)","[(30.774798, 114.213723, 37.0), (30.7839, 111.7581, 5478.53488372093), (30.7407, 107.0167, 10153.302325581397), (30.604, 104.9486, 11003.0), (30.8044, 102.9159, 11003.0), (30.5086, 99.0332, 11008.333333333334), (29.6869, 93.1667, 10338.142857142857), (29.496, 92.0308, 7274.285714285714), (29.298001, 90.911951, 3570.0)]","[393.94804747998364, 804.1530450149278, 779.9241683404235, 733.2245740343964, 681.6316257143588, 538.2656266614242, 417.07140401551356, 196.93199983953127]"
109,615.0,852.0,609.0,839.0,"(30.31252, 104.441284, 438.0)","(46.672501, 83.340797, 606.0)","[(30.31252, 104.441284, 438.0), (30.8872, 104.5687, 5669.0), (32.0043, 104.3377, 9152.0), (36.0317, 101.0793, 9168.5625), (40.7494, 94.4541, 9171.25), (44.8047, 87.3246, 9174.0), (45.785, 85.3039, 5257.578947368422), (46.672501, 83.340797, 606.0)]","[496.9203389885138, 1116.2527614839541, 1142.112623530533, 917.0141267561544, 656.9321278649754, 498.49136991977446, 235.79316777586075]"
110,615.0,915.0,635.0,932.0,"(23.392401, 113.299004, 8.0)","(43.90710068, 87.47419739, 642.0)","[(23.392401, 113.299004, 8.0), (23.9961, 112.4511, 7811.0), (24.4043, 111.9632, 10188.875), (28.2074, 105.0936, 12215.0), (31.9005, 104.3429, 12215.0), (37.0021, 99.6189, 12217.614457831323), (42.3674, 90.6288, 10342.0), (43.0555, 89.2605, 5955.333333333334), (43.90710068, 87.47419739, 642.0)]","[472.7875328154115, 963.4420363476845, 1025.0143662027149, 1103.9039138294725, 991.0568639912568, 636.9609091161902, 404.6697740981489, 189.221677814185]"
111,615.0,919.0,611.0,893.0,"(45.623402, 126.25, 136.0)","(18.3029, 109.412003, 29.0)","[(45.623402, 126.25, 136.0), (36.6443, 119.1565, 8614.0), (26.8685, 111.0393, 10005.266666666666), (25.0561, 110.677, 10279.466666666667), (23.6732, 110.4077, 10584.133333333331), (22.1759, 109.2909, 10691.0), (21.0821, 109.3694, 10157.0), (19.9485, 110.0927, 9784.0), (18.3029, 109.412003, 29.0)]","[508.6377943910903, 1018.7532338460486, 1036.1741155644459, 1069.8320596128965, 1087.478633516841, 1097.6305235233576, 1112.9605587680971, 559.0352852581718]"
112,620.0,674.0,605.0,681.0,"(23.392401, 113.299004, 8.0)","(24.54400063, 118.1279984, 12.0)","[(23.392401, 113.299004, 8.0), (23.7852, 114.8667, 3254.5882352941176), (23.9147, 114.5454, 6279.0), (24.2707, 114.996, 6888.0), (24.2013, 116.329, 6136.333333333333), (24.1961, 117.273, 3825.0), (24.54400063, 118.1279984, 12.0)]","[296.30117442269074, 662.4133686905093, 774.043238311918, 798.5033202565352, 726.7011442255622, 336.12886801312646]"
113,620.0,680.0,615.0,683.0,"(25.110313, 102.936743, 2093.0)","(30.31252, 104.441284, 438.0)","[(25.110313, 102.936743, 2093.0), (25.0517, 102.7228, 4130.0), (25.6545, 102.9327, 8143.333333333333), (26.7614, 103.4398, 8870.0), (27.5084, 103.8506, 8870.0), (28.1022, 104.164, 8001.0), (30.003, 104.5754, 2286.0), (30.31252, 104.441284, 438.0)]","[248.6586488925297, 624.2445484137835, 758.5944452781055, 757.1099160309859, 786.8005009733774, 601.9766097069897, 189.27747900774648]"
114,620.0,695.0,620.0,701.0,"(29.712254, 106.651895, 417.0)","(25.110313, 102.936743, 2093.0)","[(29.712254, 106.651895, 417.0), (28.0334, 105.2399, 3834.84), (26.6263, 104.1123, 7236.12), (26.7652, 104.193, 7803.0), (26.5557, 103.9973, 7102.0), (25.9005, 103.1194, 4084.0), (25.110313, 102.936743, 2093.0)]","[349.6261408742322, 830.6295254503332, 994.8510800776689, 997.6052106359272, 810.1202406556254, 326.3627255212662]"
115,620.0,713.0,629.0,732.0,"(30.31252, 104.441284, 438.0)","(34.526497, 113.849165, 146.0)","[(30.31252, 104.441284, 438.0), (30.9497, 104.8635, 5265.0), (31.4203, 105.9633, 8047.0), (32.1085, 106.9642, 8108.0), (32.9952, 109.241, 8111.08), (33.8936, 111.8688, 8115.0), (34.4564, 113.5918, 2606.0), (34.526497, 113.849165, 146.0)]","[318.5399333236564, 710.0334568189438, 794.5440513741995, 753.538910820762, 634.0794905092564, 533.5113273632912, 249.9202197958846]"
116,620.0,714.0,629.0,715.0,"(23.392401, 113.299004, 8.0)","(30.23609, 120.428865, 7.0)","[(23.392401, 113.299004, 8.0), (23.6459, 114.2942, 5220.0), (24.516, 114.7446, 8131.0), (26.4588, 115.7905, 8862.0), (28.1898, 117.8708, 8394.277777777777), (29.1761, 119.0895, 4588.5), (30.23609, 120.428865, 7.0)]","[512.5111034683288, 1093.0820315421097, 1218.8895861158242, 1145.5802234981238, 854.1368706156658, 346.87530515958525]"
117,620.0,726.0,607.0,712.0,"(25.219828, 110.039553, 167.0)","(26.68, 100.246002, 2237.0)","[(25.219828, 110.039553, 167.0), (25.7584, 106.924, 3661.85), (26.2007, 104.0045, 7024.85), (26.7946, 103.1519, 7193.0), (26.7517, 102.0781, 7193.0), (26.7108, 100.9724, 4865.0), (26.68, 100.246002, 2237.0)]","[381.58078408870693, 907.6688099395997, 1052.8975919857608, 956.3913923704118, 742.6961724132802, 313.1143461777364]"
118,620.0,730.0,606.0,718.0,"(26.541466, 106.803331, 1127.0)","(36.515202, 103.620003, 1948.0)","[(26.541466, 106.803331, 1127.0), (28.2521, 104.9828, 7193.0), (28.8214, 104.5835, 10196.0), (29.7854, 104.3492, 10394.0), (30.7603, 104.4329, 10394.0), (31.7197, 104.3524, 10036.0), (33.1554, 104.3798, 9784.0), (36.515202, 103.620003, 1948.0)]","[466.8372472507576, 922.2882201783261, 977.1493600991469, 985.4302868796481, 978.1844759467094, 1024.764689087029, 510.31211284838923]"
119,620.0,731.0,617.0,739.0,"(34.447102, 108.751999, 486.0)","(27.912201, 120.851997, 5.0)","[(34.447102, 108.751999, 486.0), (33.2911, 110.2135, 7191.0), (32.4881, 112.003, 8067.0), (30.6632, 114.8413, 8870.0), (29.0531, 118.4547, 8366.176470588236), (28.476, 119.685, 4335.588235294118), (27.912201, 120.851997, 5.0)]","[520.5475985356568, 1123.546142476564, 1147.7463462164533, 877.6200682292756, 576.9306093492845, 244.0583433955549]"
120,620.0,733.0,627.0,761.0,"(31.735032, 118.865949, 27.0)","(43.996201, 125.684998, 208.0)","[(31.735032, 118.865949, 27.0), (35.6107, 120.7598, 5239.578947368422), (38.335, 122.2195, 10152.157894736843), (39.1604, 122.7586, 10698.0), (39.6501, 123.1136, 10180.0), (41.8548, 124.6524, 8201.04), (43.996201, 125.684998, 208.0)]","[415.91460811162756, 1025.5833715848835, 1230.2673092919194, 1225.8882091029002, 1190.336233457185, 585.046570172948]"
121,620.0,745.0,627.0,753.0,"(30.558257, 103.945966, 490.0)","(31.198104, 121.33426, 2.0)","[(30.558257, 103.945966, 490.0), (30.9566, 104.3729, 5517.0), (30.9496, 105.9612, 10028.0), (30.5931, 108.3856, 10176.0), (30.8704, 114.3181, 10698.0), (31.2108, 118.6474, 10178.2), (31.2092, 120.3452, 5500.0), (31.198104, 121.33426, 2.0)]","[426.7464227369656, 998.8887505657292, 990.54877, 1000.20481, 975.2718645891761, 669.7297906368605, 277.929804922562]"
122,620.0,749.0,637.0,769.0,"(22.639299, 113.810997, -1.0)","(30.558257, 103.945966, 490.0)","[(22.639299, 113.810997, -1.0), (23.0411, 113.6655, 3589.0), (23.6523, 113.0726, 8207.0), (24.7352, 111.2198, 8412.0), (27.418, 108.035, 8412.0), (28.6031, 104.7369, 8214.0), (30.1149, 104.0355, 2179.0), (30.558257, 103.945966, 490.0)]","[301.38610821376955, 677.1194526712542, 752.2661215627511, 752.5402127562763, 755.7379433474038, 569.1960452207001, 189.4655375243061]"
123,620.0,759.0,609.0,741.0,"(43.996201, 125.684998, 208.0)","(35.212972, 115.736748, 46.0)","[(43.996201, 125.684998, 208.0), (42.9902, 124.3493, 4460.0), (42.1629, 124.2989, 8412.0), (39.767, 122.5575, 8428.0), (36.8083, 117.9687, 8043.142857142857), (35.9966, 116.8146, 4194.571428571428), (35.212972, 115.736748, 46.0)]","[400.5130463984187, 982.9071758041264, 1112.4574284714479, 831.3000551567279, 530.9652175023655, 229.72846141137765]"
124,620.0,773.0,611.0,762.0,"(31.198104, 121.33426, 2.0)","(29.712254, 106.651895, 417.0)","[(31.198104, 121.33426, 2.0), (30.9736, 117.4742, 4730.5), (30.7126, 115.214, 9159.0), (30.6019, 114.0725, 9174.0), (30.3224, 111.2781, 9177.75), (30.0296, 108.8633, 9182.0), (29.8893, 107.8235, 5231.666666666666), (29.712254, 106.651895, 417.0)]","[384.8167945249648, 893.3193320008573, 1032.6513068741199, 956.2376069270001, 745.0660887899571, 576.9085552357153, 263.9313039745308]"
125,620.0,774.0,606.0,756.0,"(40.08010101, 116.5849991, 40.0)","(30.558257, 103.945966, 490.0)","[(40.08010101, 116.5849991, 40.0), (37.3565, 112.4461, 4632.727272727272), (35.2058, 109.5143, 9140.090909090908), (33.4276, 107.7204, 9788.0), (32.362, 106.7377, 9784.0), (32.0775, 105.9236, 9007.0), (30.8958, 103.9711, 2705.0), (30.558257, 103.945966, 490.0)]","[372.84418604332825, 909.8476795551852, 1049.7968484009145, 1022.5980368508475, 981.0712130193409, 832.424059531562, 361.15752847401103]"
126,620.0,774.0,612.0,767.0,"(31.735032, 118.865949, 27.0)","(19.9349, 110.459, 22.0)","[(31.735032, 118.865949, 27.0), (29.8052, 117.331, 4625.636363636364), (28.6364, 116.442, 9354.136363636364), (27.4357, 115.4296, 9784.0), (24.0992, 114.1094, 9792.0), (22.1109, 112.674, 9114.0), (21.3744, 111.5907, 6734.285714285714), (19.9349, 110.459, 22.0)]","[289.36932930523983, 694.8902731564697, 893.1306481224619, 984.2865311425488, 955.070247208942, 897.491630263561, 439.09820992593586]"
127,620.0,791.0,615.0,787.0,"(30.23609, 120.428865, 7.0)","(43.996201, 125.684998, 208.0)","[(30.23609, 120.428865, 7.0), (35.3486, 122.1597, 4645.108108108108), (40.5576, 124.1701, 9107.162162162162), (39.7966, 123.0952, 8893.75), (41.0409, 124.1247, 8870.0), (42.4556, 124.9313, 9479.0), (43.4888, 125.4325, 5292.533333333333), (43.996201, 125.684998, 208.0)]","[394.1161259272587, 955.5144731542439, 1180.525245682558, 1192.1455173540326, 1031.0606402308522, 790.6678346329558, 332.62581330056344]"
128,620.0,801.0,625.0,804.0,"(39.509945, 116.41092, 30.0)","(22.006399, 113.375999, 0.0)","[(39.509945, 116.41092, 30.0), (34.9153, 115.4956, 4559.421052631579), (31.7832, 114.9297, 9037.631578947368), (29.6572, 113.7964, 9784.0), (27.6443, 113.6675, 9784.0), (25.7339, 113.9214, 9041.454545454546), (23.0013, 113.1385, 3597.0), (22.006399, 113.375999, 0.0)]","[368.7794158587978, 878.1657796452808, 1059.007876487735, 1129.2441996765897, 1174.3005086773073, 1029.0948251907323, 434.4170034887624]"
129,620.0,817.0,654.0,835.0,"(45.623402, 126.25, 136.0)","(34.447102, 108.751999, 486.0)","[(45.623402, 126.25, 136.0), (43.3442, 122.0822, 7327.402985074626), (40.4419, 117.0811, 9016.31343283582), (40.4917, 111.528, 9784.0), (38.844, 110.1291, 8848.545454545454), (36.6703, 109.4278, 9284.111111111111), (35.2661, 108.9962, 5285.0), (34.447102, 108.751999, 486.0)]","[497.14822425003535, 999.0505544503013, 1005.9656176506367, 951.3440755203869, 769.6757493491954, 582.3470091629399, 259.9520478837607]"
130,620.0,891.0,656.0,918.0,"(28.189199, 113.220001, 66.0)","(43.90710068, 87.47419739, 642.0)","[(28.189199, 113.220001, 66.0), (29.2075, 111.0643, 7803.0), (32.4164, 107.125, 9012.70588235294), (36.6955, 104.9982, 9174.0), (39.7226, 98.8257, 9174.0), (42.4488, 91.9673, 9174.0), (42.8965, 90.6662, 5332.400000000001), (43.90710068, 87.47419739, 642.0)]","[580.4999817115599, 1133.3753773800051, 1079.5741323371221, 925.5053400596668, 669.7210735042933, 517.6331312281253, 246.718661114822]"
131,620.0,896.0,610.0,897.0,"(34.526497, 113.849165, 146.0)","(41.677856, 82.872917, 1032.0)","[(34.526497, 113.849165, 146.0), (33.9086, 113.2898, 4785.0), (34.8891, 110.605, 7083.8), (36.0223, 105.2335, 7803.0), (38.0635, 99.2811, 7803.0), (39.843, 92.7881, 7803.0), (41.2663, 85.8513, 7041.705882352941), (41.4921, 84.4808, 4377.176470588236), (41.677856, 82.872917, 1032.0)]","[352.9580828371274, 823.3642465719422, 945.9078151361416, 863.5877320907477, 688.7565906669362, 513.9254492431247, 410.40701024218373, 197.1520709765742]"
132,625.0,709.0,625.0,702.0,"(28.189199, 113.220001, 66.0)","(31.198104, 121.33426, 2.0)","[(28.189199, 113.220001, 66.0), (28.1911, 113.7206, 5700.0), (28.267, 115.3364, 8100.0), (28.743, 117.0452, 8877.0), (30.5558, 120.169, 8877.0), (31.1978, 121.3363, 3036.75), (31.198104, 121.33426, 2.0)]","[387.9933437896392, 870.0692418849826, 1012.27486, 754.7442463922386, 433.5572915773604, 174.8846951606526]"
133,625.0,718.0,623.0,715.0,"(31.98779, 116.9769, 63.0)","(34.447102, 108.751999, 486.0)","[(31.98779, 116.9769, 63.0), (32.6045, 115.1326, 3551.5714285714284), (32.9821, 113.933, 7094.428571428572), (34.124, 112.6893, 7803.0), (34.3314, 110.3507, 7263.875), (34.2255, 108.9092, 2934.0), (34.447102, 108.751999, 486.0)]","[302.4203107712367, 739.2814060800796, 885.0897651764723, 803.3338456428495, 656.89427700062, 301.7891012253997]"
134,625.0,720.0,613.0,726.0,"(34.526497, 113.849165, 146.0)","(39.7934, 106.7993, 1100.0)","[(34.526497, 113.849165, 146.0), (34.2011, 113.7287, 3680.0), (34.8498, 113.7325, 8070.0), (36.5843, 111.731, 8412.0), (38.6368, 108.6659, 8022.444444444444), (39.2604, 107.6742, 4906.0), (39.7934, 106.7993, 1100.0)]","[382.57301548222193, 778.3382039121068, 729.1179476101628, 570.2599802830752, 441.66592951310065, 204.75870841030354]"
135,625.0,721.0,605.0,700.0,"(22.608299, 108.171997, 129.0)","(24.7964, 118.589996, 8.0)","[(22.608299, 108.171997, 129.0), (23.4909, 111.9496, 8025.900000000001), (23.022, 113.191, 10097.0), (23.1231, 113.8722, 10089.0), (23.6438, 114.3226, 10089.0), (24.2757, 114.9179, 10028.0), (24.3565, 117.5989, 3330.0), (24.7964, 118.589996, 8.0)]","[547.0231188486732, 1134.804604343661, 1148.6644962300354, 1108.8149039930872, 1147.6682564241116, 1025.1307602954957, 425.39439712942334]"
136,625.0,721.0,621.0,719.0,"(28.189199, 113.220001, 66.0)","(34.447102, 108.751999, 486.0)","[(28.189199, 113.220001, 66.0), (28.4514, 112.606, 6020.0), (29.2787, 110.878, 8047.0), (30.7845, 110.284, 8047.0), (32.4166, 109.6175, 8047.0), (34.1526, 108.9338, 3513.0), (34.447102, 108.751999, 486.0)]","[317.2872090065796, 665.1757224351136, 660.0755050314546, 585.6973345614266, 514.2942909101996, 240.78394795169365]"
137,625.0,734.0,628.0,737.0,"(26.541466, 106.803331, 1127.0)","(31.735032, 118.865949, 27.0)","[(26.541466, 106.803331, 1127.0), (28.3313, 110.5542, 4763.51724137931), (29.3289, 112.8013, 8100.0344827586205), (30.7256, 114.3044, 8870.0), (30.9483, 114.9937, 8039.0), (31.4333, 117.2632, 4318.541666666666), (31.735032, 118.865949, 27.0)]","[469.9738909799023, 1180.7719481882818, 1488.8022133792717, 1484.9281984059055, 1168.2992809052787, 461.3752386702653]"
138,625.0,739.0,644.0,765.0,"(30.23609, 120.428865, 7.0)","(22.639299, 113.810997, -1.0)","[(30.23609, 120.428865, 7.0), (28.9998, 119.2777, 5713.8), (28.3094, 119.479, 9068.0), (26.2983, 119.5498, 9167.0), (25.0517, 118.5683, 9167.0), (24.0165, 117.26, 9182.0), (22.932, 115.6997, 9136.0), (22.723, 114.1713, 1417.0), (22.639299, 113.810997, -1.0)]","[343.34952924903837, 757.3376402679373, 843.8666747839778, 806.231391964078, 772.7778072352781, 789.504599599678, 598.8191666455185, 205.7395460821195]"
139,625.0,739.0,627.0,748.0,"(30.23609, 120.428865, 7.0)","(22.639299, 113.810997, -1.0)","[(30.23609, 120.428865, 7.0), (29.2196, 119.4815, 4359.5), (28.6303, 119.4972, 8412.0), (26.2997, 119.5493, 8412.0), (25.2035, 118.6194, 8412.0), (24.1001, 117.3293, 8031.0), (22.7616, 114.534, 3749.0), (22.639299, 113.810997, -1.0)]","[310.9252777447427, 763.7120518212014, 878.9390320307728, 824.7515681960647, 784.3405782176383, 660.352313511103, 274.6110455352153]"
140,625.0,742.0,619.0,735.0,"(28.189199, 113.220001, 66.0)","(39.509945, 116.41092, 30.0)","[(28.189199, 113.220001, 66.0), (29.4321, 113.4409, 6103.111111111111), (31.4403, 114.1121, 9228.0), (33.9993, 114.7996, 9479.0), (37.3806, 115.5842, 9021.55), (38.7176, 116.0973, 4904.5), (39.509945, 116.41092, 30.0)]","[446.08957621600206, 952.9488402099325, 999.6947538852622, 827.8813965219741, 587.6167731058224, 252.57086647517997]"
141,625.0,743.0,611.0,748.0,"(24.54400063, 118.1279984, 12.0)","(34.526497, 113.849165, 146.0)","[(24.54400063, 118.1279984, 12.0), (24.6533, 118.1884, 1631.0), (25.323, 118.2714, 7102.0), (26.1854, 118.0211, 7193.0), (29.466, 117.0722, 7193.0), (32.7974, 114.9889, 7193.0), (33.6727, 114.4121, 3819.5), (34.526497, 113.849165, 146.0)]","[268.88438327973404, 732.6648296078658, 906.8080711279621, 829.7000205808012, 612.3082767519041, 401.7220650772398, 176.0861841063064]"
142,625.0,746.0,627.0,750.0,"(30.774798, 114.213723, 37.0)","(36.528295, 102.040157, 2175.0)","[(30.774798, 114.213723, 37.0), (31.2191, 114.0631, 4001.0), (31.8643, 113.4184, 7292.0), (33.1435, 111.0436, 7803.0), (34.7692, 108.3572, 7811.954545454545), (35.8234, 104.7503, 7224.333333333333), (36.1661, 103.4678, 4849.666666666667), (36.528295, 102.040157, 2175.0)]","[454.5967153654952, 837.5863108882155, 843.1526087416065, 960.8491897638465, 815.1540479179732, 557.9954360138553, 243.52756464084243]"
143,625.0,752.0,615.0,772.0,"(31.198104, 121.33426, 2.0)","(22.639299, 113.810997, -1.0)","[(31.198104, 121.33426, 2.0), (28.9224, 119.1827, 5107.714285714285), (26.6726, 117.173, 10153.714285714286), (26.5151, 115.5819, 10394.0), (24.6829, 114.3185, 5883.0), (23.5475, 113.9499, 10394.0), (22.3864, 113.1044, 2035.0), (22.639299, 113.810997, -1.0)]","[299.2535838943782, 718.768098994471, 864.2246166222415, 883.2721371246362, 834.2339922892446, 701.0258973632555, 305.3539406764984]"
144,625.0,757.0,624.0,749.0,"(30.31252, 104.441284, 438.0)","(36.361953, 120.088171, 7.0)","[(30.31252, 104.441284, 438.0), (30.8877, 104.9963, 5700.0), (31.5147, 106.2582, 9114.0), (32.7293, 108.2196, 9442.0), (34.0507, 112.0117, 9275.5), (36.0778, 116.3445, 9069.727272727272), (36.2387, 118.2696, 4897.0), (36.361953, 120.088171, 7.0)]","[479.8555354337675, 1068.4365080900009, 1181.1943447698934, 1170.441279550089, 998.5081073500057, 710.582468803381, 289.9022688898042]"
145,625.0,759.0,611.0,754.0,"(31.98779, 116.9769, 63.0)","(30.558257, 103.945966, 490.0)","[(31.98779, 116.9769, 63.0), (31.8926, 115.4131, 4765.0), (30.7368, 115.7209, 9167.0), (30.5764, 113.8169, 9174.0), (30.6583, 110.3833, 9178.307692307691), (30.6233, 106.2019, 9167.0), (30.2318, 104.1781, 3597.0), (30.558257, 103.945966, 490.0)]","[274.09692683769714, 651.8939728930003, 738.2555803351212, 753.5408472950882, 795.5182968567885, 668.9015332331816, 266.46554939166305]"
146,625.0,801.0,625.0,790.0,"(43.996201, 125.684998, 208.0)","(32.152222, 112.291666, 82.0)","[(43.996201, 125.684998, 208.0), (42.8613, 124.0968, 3597.333333333333), (42.1945, 124.4338, 9776.0), (39.7438, 122.5689, 9592.074074074077), (36.7057, 118.0677, 8152.62962962963), (34.556, 113.1518, 9147.5), (33.4571, 112.3286, 5376.733333333334), (32.152222, 112.291666, 82.0)]","[278.4644873128529, 760.1208942536341, 932.0515428545538, 881.273377539051, 905.6010150688315, 880.4366103868947, 405.71383694334156]"
147,625.0,802.0,617.0,802.0,"(31.198104, 121.33426, 2.0)","(30.31252, 104.441284, 438.0)","[(31.198104, 121.33426, 2.0), (31.1991, 117.9478, 5203.828571428572), (31.1346, 115.1909, 10105.657142857144), (30.604, 114.2099, 10386.0), (30.5642, 110.6356, 10394.0), (30.4626, 107.1575, 10394.0), (30.2788, 104.5831, 2888.0), (30.31252, 104.441284, 438.0)]","[274.3457495798149, 640.2507808861834, 731.5417270075792, 729.6771445192318, 725.080722771252, 662.5963116449511, 301.5560376917201]"
148,625.0,835.0,627.0,829.0,"(38.280701, 114.696999, 71.0)","(18.3029, 109.412003, 29.0)","[(38.280701, 114.696999, 71.0), (35.1776, 113.7196, 6218.517241379311), (33.5651, 112.0098, 10035.8), (28.6626, 111.4113, 11003.0), (25.1163, 110.6664, 10803.176470588236), (21.0169, 109.3763, 10173.0), (19.7155, 109.9747, 9193.0625), (18.3029, 109.412003, 29.0)]","[352.55403388419, 819.5223002963418, 907.9245652942866, 901.7202603878522, 954.2786879313795, 950.2663939592043, 456.75166753354233]"
149,630.0,684.0,691.0,773.0,"(25.219828, 110.039553, 167.0)","(18.3029, 109.412003, 29.0)","[(25.219828, 110.039553, 167.0), (22.4994, 109.7854, 3630.95), (21.2245, 109.6698, 7146.45), (20.8907, 109.3664, 7803.0), (20.025, 109.841, 7016.263157894737), (19.0215, 109.5901, 3869.315789473684), (18.3029, 109.412003, 29.0)]","[390.6013172911282, 960.2073575740726, 1174.8035753027673, 1179.357536620896, 981.3822803755075, 407.22227877443436]"
150,630.0,701.0,656.0,723.0,"(45.623402, 126.25, 136.0)","(48.197219, 134.36298, 58.0)","[(45.623402, 126.25, 136.0), (45.4245, 125.9371, 3741.0), (45.7624, 126.7154, 8108.0), (46.2488, 128.2345, 8108.0), (47.0427, 131.2751, 8108.0), (47.3226, 132.4092, 8016.0), (48.0103, 134.1365, 1966.0), (48.197219, 134.36298, 58.0)]","[236.4525849427991, 635.3170464119653, 822.9881675496079, 863.5911366811995, 882.119407800072, 695.8234317845333, 253.17145458521924]"
