,scheduled_departure_time,scheduled_arrival_time,real_departure_time,real_arrival_time,origin_point,end_point,track_points,track_velocities
54,610.0,730.0,596.0,719.0,"(41.639801, 123.483002, 55.0)","(31.735032, 118.865949, 27.0)","[(41.639801, 123.483002, 55.0), (40.7413, 123.0061, 3014.2), (40.8255, 123.5945, 7003.0), (40.4442, 123.3914, 7803.0), (39.8406, 123.001, 7000.454545454545), (36.0155, 120.9312, 3663.727272727273), (31.735032, 118.865949, 27.0)]","[389.8918850484894, 931.2484935126605, 1176.5483623954651, 1244.8672283720537, 1042.0692966443469, 432.3938222035874]"
55,610.0,734.0,616.0,732.0,"(30.558257, 103.945966, 490.0)","(31.198104, 121.33426, 2.0)","[(30.558257, 103.945966, 490.0), (30.958, 104.3795, 5593.0), (30.9508, 106.0064, 10089.0), (30.5583, 108.0284, 10089.0), (30.8819, 111.836, 10601.842105263158), (31.1487, 115.3423, 10249.0), (31.212, 119.1019, 5447.0), (31.198104, 121.33426, 2.0)]","[486.19070861155103, 1125.0348440129653, 981.6974, 1046.494510526316, 1086.7280105263158, 1120.01563369197, 430.98407030484725]"
56,610.0,738.0,610.0,731.0,"(30.31252, 104.441284, 438.0)","(31.1434, 121.805, 5.0)","[(30.31252, 104.441284, 438.0), (30.6608, 104.8344, 4122.0), (30.9546, 105.9471, 8039.0), (30.5687, 107.7938, 8870.0), (30.8518, 111.6743, 8870.0), (31.1359, 116.0078, 8041.129032258064), (31.1717, 119.1061, 4173.064516129032), (31.1434, 121.805, 5.0)]","[434.90974267810344, 1001.01553599782, 1187.9957341563395, 1255.9068702638776, 1224.0669053726624, 964.0215175014782, 373.9715415560707]"
57,610.0,745.0,612.0,758.0,"(30.31252, 104.441284, 438.0)","(24.54400063, 118.1279984, 12.0)","[(30.31252, 104.441284, 438.0), (30.659, 104.8316, 4542.0), (30.9211, 105.7859, 8024.0), (30.8558, 106.4099, 8870.0), (30.3818, 107.1055, 8711.44), (29.8414, 108.2569, 8077.2), (28.4044, 116.0005, 6888.0), (24.54400063, 118.1279984, 12.0)]","[329.2712182006076, 742.6628206130492, 860.431358509617, 891.0672012930506, 888.8239910474018, 920.6775765356163, 475.8810306840898]"
58,610.0,748.0,601.0,734.0,"(31.49440002, 120.4290009, 6.0)","(29.712254, 106.651895, 417.0)","[(31.49440002, 120.4290009, 6.0), (31.2639, 117.7022, 3691.741935483871), (31.0426, 115.5703, 7077.483870967742), (30.6488, 114.531, 7803.0), (30.5073, 113.0262, 7158.818181818182), (30.1483, 109.7911, 3937.909090909091), (29.712254, 106.651895, 417.0)]","[404.25025908437993, 956.1881363423084, 1134.2433091094165, 1132.2938585054849, 931.9928665309625, 382.0044398769655]"
59,610.0,752.0,600.0,746.0,"(25.934669, 119.66318, 4.0)","(39.509945, 116.41092, 30.0)","[(25.934669, 119.66318, 4.0), (26.2668, 119.3275, 5204.0), (26.4652, 118.371, 9197.0), (28.816, 117.5548, 9784.0), (33.169, 117.239, 9784.0), (35.4532, 117.0524, 9220.0), (37.3636, 116.7764, 5381.25), (39.509945, 116.41092, 30.0)]","[349.6253466363308, 732.8006002731175, 829.5590552578634, 903.7220075746609, 856.4055208011133, 737.1535424974314, 338.0862276499024]"
60,610.0,754.0,624.0,761.0,"(34.447102, 108.751999, 486.0)","(22.639299, 113.810997, -1.0)","[(34.447102, 108.751999, 486.0), (33.049, 109.421, 4722.625), (32.0542, 109.8834, 9221.625), (30.5636, 107.0163, 9784.0), (28.1937, 108.2617, 9609.0), (24.2758, 111.168, 9114.0), (23.0139, 113.2075, 3292.0), (22.639299, 113.810997, -1.0)]","[314.96167172869497, 780.6856473531591, 920.0076602601847, 961.8195123037394, 1041.571536939788, 932.7958324520129, 398.76012318024357]"
61,610.0,755.0,607.0,752.0,"(31.735032, 118.865949, 27.0)","(30.31252, 104.441284, 438.0)","[(31.735032, 118.865949, 27.0), (31.6576, 117.121, 3962.1), (31.5615, 115.559, 8001.099999999999), (30.6384, 114.7939, 8412.0), (30.4908, 113.7413, 8412.0), (30.5025, 111.5039, 8025.487804878048), (30.3267, 104.9663, 2941.0), (30.31252, 104.441284, 438.0)]","[275.500637766026, 671.0096485586146, 794.6262075540641, 798.234393522951, 786.1344192422863, 709.668040423499, 322.65081794268815]"
62,610.0,760.0,625.0,768.0,"(23.392401, 113.299004, 8.0)","(39.509945, 116.41092, 30.0)","[(23.392401, 113.299004, 8.0), (25.2875, 113.6145, 5353.866666666667), (26.3091, 113.4468, 10081.0), (27.9778, 113.4425, 11308.0), (29.9102, 113.5938, 11308.0), (31.7141, 114.1847, 10211.0), (34.4914, 114.5679, 9479.0), (39.509945, 116.41092, 30.0)]","[403.72718039909057, 974.7770987134877, 1153.9072597518364, 1161.4210744664992, 1197.9167459377202, 1217.2379837754254, 597.8849708667653]"
63,610.0,770.0,607.0,758.0,"(22.639299, 113.810997, -1.0)","(40.08010101, 116.5849991, 40.0)","[(22.639299, 113.810997, -1.0), (23.4032, 113.5187, 5799.0), (24.9492, 113.438, 10234.0), (28.4305, 113.4768, 11308.0), (32.1966, 114.3158, 11308.0), (35.7765, 114.8252, 10073.75), (38.4139, 115.8774, 5135.75), (40.08010101, 116.5849991, 40.0)]","[381.5170977053745, 889.5816356815735, 1034.876844881409, 1101.431424579398, 1074.3643331881385, 827.9483453274496, 328.2031298134994]"
64,610.0,777.0,609.0,764.0,"(22.006399, 113.375999, 0.0)","(39.509945, 116.41092, 30.0)","[(22.006399, 113.375999, 0.0), (23.1716, 113.6073, 6005.0), (25.7663, 113.5836, 10056.142857142857), (27.6812, 113.4163, 11308.0), (29.5099, 113.5879, 11308.0), (31.8174, 114.2133, 10104.0), (34.6971, 114.5881, 9479.0), (39.509945, 116.41092, 30.0)]","[466.17508575217425, 955.7822525342198, 1010.4571082705858, 1030.1893870325828, 1053.210378921579, 1076.2313708105753, 532.3604374330386]"
65,610.0,785.0,639.0,814.0,"(39.509945, 116.41092, 30.0)","(22.639299, 113.810997, -1.0)","[(39.509945, 116.41092, 30.0), (36.8812, 115.9363, 4261.0), (35.4784, 114.9414, 8192.0), (33.4616, 114.7402, 8412.0), (30.8205, 114.2959, 8412.0), (28.2988, 113.7228, 8412.0), (25.7854, 113.9743, 8063.714285714285), (23.082, 113.2441, 3475.0), (22.639299, 113.810997, -1.0)]","[323.4601283587002, 788.5934079403204, 925.5105951593383, 898.8771967374869, 916.9498599523147, 980.2721235471247, 818.5693474144551, 316.74720265987634]"
66,610.0,788.0,625.0,806.0,"(40.08010101, 116.5849991, 40.0)","(22.639299, 113.810997, -1.0)","[(40.08010101, 116.5849991, 40.0), (37.5467, 116.1079, 5020.787878787879), (35.4623, 115.7397, 10061.636363636364), (33.7691, 114.7709, 12222.0), (31.0623, 114.5079, 12222.0), (28.564, 113.7424, 12222.0), (26.1305, 113.9683, 10066.0), (23.0441, 113.3027, 3360.0), (22.639299, 113.810997, -1.0)]","[297.42891508271975, 725.9381577196191, 898.7705742888518, 929.9441875407731, 961.6796148301685, 1035.7289451720915, 846.2780610505483, 312.54587481980474]"
67,610.0,799.0,604.0,774.0,"(25.649401, 100.319, 2151.0)","(40.08010101, 116.5849991, 40.0)","[(25.649401, 100.319, 2151.0), (27.0106, 101.5717, 5525.75), (27.9095, 102.4213, 9039.75), (29.7177, 104.3377, 9479.0), (31.5441, 106.2954, 9479.0), (35.1305, 109.3135, 9072.822222222225), (37.5501, 112.6656, 4807.955555555555), (40.08010101, 116.5849991, 40.0)]","[447.10433449305935, 1152.313772056414, 1348.0143765426385, 1300.8034492435322, 1280.9497738930088, 1025.167205423784, 402.21594179502375]"
68,610.0,805.0,590.0,781.0,"(19.9349, 110.459, 22.0)","(40.08010101, 116.5849991, 40.0)","[(19.9349, 110.459, 22.0), (23.3449, 110.0666, 8853.762711864407), (27.0096, 111.2998, 10031.796610169493), (29.6931, 112.257, 10866.237288135591), (34.3499, 111.1541, 11308.0), (36.0937, 114.0757, 10249.34375), (38.3138, 115.4348, 5454.5), (40.08010101, 116.5849991, 40.0)]","[485.36747874776927, 1004.0063723223718, 1060.8450393182118, 1119.1390651362988, 987.9865257602852, 945.3442031430528, 367.95771365855177]"
69,610.0,808.0,612.0,808.0,"(43.90710068, 87.47419739, 642.0)","(30.31252, 104.441284, 438.0)","[(43.90710068, 87.47419739, 642.0), (38.795, 94.9861, 4483.816091954023), (33.9037, 100.7733, 8025.6321839080465), (32.7543, 104.583, 8100.0), (32.6135, 104.5946, 8092.0), (32.4283, 104.6034, 8031.0), (30.4008, 104.7401, 2675.0), (30.31252, 104.441284, 438.0)]","[435.97945819026734, 1070.1035939179758, 1263.4804024196703, 1252.852605388654, 1249.3366485914923, 1012.5955575825978, 386.75524768779775]"
70,610.0,817.0,606.0,805.0,"(18.3029, 109.412003, 29.0)","(39.509945, 116.41092, 30.0)","[(18.3029, 109.412003, 29.0), (19.5096, 109.7434, 4294.454545454546), (19.8895, 110.2871, 9053.0), (24.2463, 110.0187, 9723.5), (28.9423, 111.7584, 9564.0), (35.9125, 112.099, 9203.117647058823), (37.9015, 114.4078, 4901.0), (39.509945, 116.41092, 30.0)]","[318.0747385143433, 786.1320668853515, 1008.7888613288957, 1098.9403258481318, 1071.6587231770563, 849.6106978067911, 336.160767519979]"
71,610.0,875.0,688.0,976.0,"(43.996201, 125.684998, 208.0)","(23.392401, 113.299004, 8.0)","[(43.996201, 125.684998, 208.0), (38.118, 121.3902, 4752.625), (32.7219, 118.0901, 9093.71875), (33.903, 112.4668, 9784.0), (32.2227, 112.3231, 9792.0), (29.796, 112.3658, 9777.714285714286), (26.5842, 111.8991, 9456.0), (24.449, 113.1466, 4527.058823529412), (23.392401, 113.299004, 8.0)]","[343.4169636413424, 801.7547488078666, 986.4617644673925, 1032.5500877356724, 1020.378732290857, 1169.3367777346919, 1108.8213864054433, 455.43723252680473]"
72,615.0,696.0,614.0,706.0,"(32.982696, 112.617467, 127.0)","(30.23609, 120.428865, 7.0)","[(32.982696, 112.617467, 127.0), (32.364, 113.6668, 5700.0), (32.6698, 114.7965, 6043.0), (32.1261, 116.9333, 6888.0), (30.8354, 119.3464, 6156.777777777777), (30.2362, 120.4179, 3231.888888888889), (30.23609, 120.428865, 7.0)]","[382.20238348682244, 775.021499848279, 719.1581494738491, 559.4297652822063, 424.7377750318141, 191.64704286200057]"
73,615.0,699.0,613.0,692.0,"(28.189199, 113.220001, 66.0)","(31.198104, 121.33426, 2.0)","[(28.189199, 113.220001, 66.0), (28.1057, 114.1384, 5982.0), (28.3618, 115.6613, 8085.0), (28.5539, 116.4163, 8108.0), (28.9878, 117.6297, 8108.0), (30.2357, 119.6805, 4339.5862068965525), (31.198104, 121.33426, 2.0)]","[469.64176067938604, 1031.0104277414646, 981.6974, 1112.6473744220611, 920.123564472941, 365.17578085765075]"
74,615.0,701.0,609.0,696.0,"(24.4011, 98.5317, 880.0)","(30.31252, 104.441284, 438.0)","[(24.4011, 98.5317, 880.0), (26.1271, 100.1683, 4952.272727272728), (27.2665, 101.2852, 9101.772727272728), (27.701, 102.3282, 9479.0), (27.7674, 102.4744, 9479.0), (27.8032, 102.5535, 9266.0), (29.8421, 104.531, 2690.0), (30.31252, 104.441284, 438.0)]","[378.34668934715387, 970.9483839420194, 999.3359091585447, 1017.10288, 1017.90755, 940.9144844283958, 327.8650471513379]"
75,615.0,704.0,615.0,705.0,"(21.974648, 100.762224, 551.0)","(30.31252, 104.441284, 438.0)","[(21.974648, 100.762224, 551.0), (23.0579, 101.2082, 3869.4), (22.8085, 101.421, 8397.0), (24.5137, 102.2412, 8877.0), (26.4553, 103.269, 8870.0), (28.551, 104.3016, 8070.0), (30.0933, 104.5192, 2149.0), (30.31252, 104.441284, 438.0)]","[306.3872195021218, 822.5066445494695, 1075.625421727397, 1005.8375, 1041.2777191848415, 684.2423901240669, 213.3173105274502]"
76,615.0,705.0,630.0,718.0,"(31.198104, 121.33426, 2.0)","(24.54400063, 118.1279984, 12.0)","[(31.198104, 121.33426, 2.0), (29.3688, 120.41, 4086.6666666666665), (28.7921, 119.6021, 8412.0), (28.6989, 119.5964, 8412.0), (28.6218, 119.5917, 8321.0), (28.4927, 119.5837, 8016.0), (25.2267, 118.7827, 6599.0), (24.54400063, 118.1279984, 12.0)]","[320.4049338148073, 811.554512896983, 982.2991581643516, 981.3582585875658, 979.4764594339944, 935.2541793250629, 445.9863993964585]"
77,615.0,714.0,610.0,702.0,"(30.774798, 114.213723, 37.0)","(40.08010101, 116.5849991, 40.0)","[(30.774798, 114.213723, 37.0), (32.2248, 114.3482, 6888.0), (34.7593, 114.594, 8085.0), (34.8492, 114.6027, 8108.0), (34.9184, 114.6095, 8108.0), (35.0547, 114.6228, 8108.0), (37.3975, 115.5029, 4465.5), (40.08010101, 116.5849991, 40.0)]","[616.9366775772938, 1249.9573653707555, 1276.381096440174, 1290.1673909111748, 1289.0185330385916, 1050.630524477533, 408.418973703404]"
78,615.0,714.0,608.0,707.0,"(26.72208, 112.617958, 110.0)","(31.198104, 121.33426, 2.0)","[(26.72208, 112.617958, 110.0), (27.904, 114.1276, 6888.0), (28.3623, 115.794, 8070.0), (28.5119, 116.2999, 8108.0), (28.881, 117.3306, 8108.0), (30.0655, 119.3289, 4330.903225806452), (31.198104, 121.33426, 2.0)]","[497.4049260880128, 1023.1789544243913, 1046.819872964696, 1041.146052515023, 866.3811659782518, 346.2809580915464]"
79,615.0,717.0,669.0,777.0,"(34.059056, 117.555278, 38.0)","(24.54400063, 118.1279984, 12.0)","[(34.059056, 117.555278, 38.0), (32.0847, 117.3292, 7735.571428571428), (30.0138, 117.5602, 9091.57142857143), (29.732, 117.5909, 9285.285714285714), (28.9624, 117.287, 9479.0), (28.4985, 117.3857, 9047.166666666666), (25.1021, 117.9642, 3368.0), (24.54400063, 118.1279984, 12.0)]","[405.8368231160816, 831.0784123647625, 853.2552879448763, 858.7995068399047, 858.9381123122806, 699.2646081354616, 271.1123039668906]"
80,615.0,721.0,591.0,702.0,"(30.55360031, 97.10829926, 4335.0)","(34.447102, 108.751999, 486.0)","[(30.55360031, 97.10829926, 4335.0), (31.5049, 99.5952, 7354.5), (30.3926, 102.4141, 10074.0), (30.7366, 103.6891, 10089.0), (30.9706, 104.9468, 10089.0), (31.6429, 106.2914, 10089.0), (33.2689, 107.9213, 5449.076923076923), (34.447102, 108.751999, 486.0)]","[394.6517826956296, 987.9240336650682, 1199.6610653106507, 1214.7955615088506, 1203.696930963504, 1043.3488840636007, 448.05870026773545]"
81,615.0,722.0,827.0,938.0,"(22.639299, 113.810997, -1.0)","(31.735032, 118.865949, 27.0)","[(22.639299, 113.810997, -1.0), (23.0595, 114.3505, 4214.0), (24.3723, 114.9521, 7399.0), (26.7968, 115.3657, 7498.0), (28.1228, 115.899, 7498.0), (29.0133, 116.2519, 7109.0), (30.5499, 117.7076, 3818.2), (31.735032, 118.865949, 27.0)]","[374.03288442456613, 795.3673514227307, 833.9093816678851, 826.0257845722854, 888.218606104239, 786.0642928106307, 311.29655660895673]"
82,615.0,723.0,604.0,707.0,"(25.110313, 102.936743, 2093.0)","(34.447102, 108.751999, 486.0)","[(25.110313, 102.936743, 2093.0), (25.4143, 102.9164, 5189.0), (26.6093, 103.3546, 10173.0), (28.8261, 104.2865, 10698.0), (30.6411, 104.5635, 10698.0), (31.7062, 106.4981, 10051.0), (33.4961, 108.043, 5009.4), (34.447102, 108.751999, 486.0)]","[297.94332679788164, 781.2916042390102, 927.834381821664, 936.7402964813833, 942.4076967193865, 774.4907239534065, 324.33721933486794]"
83,615.0,726.0,613.0,715.0,"(25.853333, 114.778889, 127.0)","(29.712254, 106.651895, 417.0)","[(25.853333, 114.778889, 127.0), (27.3906, 113.1395, 6614.0), (28.2009, 111.9786, 7071.0), (28.2565, 111.8815, 7193.0), (28.3447, 111.649, 7007.971428571429), (29.0015, 109.357, 3862.485714285714), (29.712254, 106.651895, 417.0)]","[525.4032505558927, 1038.6724768495244, 1026.5384525872637, 1025.0315067299073, 853.5115925765851, 341.74931214030994]"
84,615.0,735.0,642.0,756.0,"(31.98779, 116.9769, 63.0)","(22.639299, 113.810997, -1.0)","[(31.98779, 116.9769, 63.0), (30.5624, 116.465, 3742.7368421052633), (29.5244, 116.0941, 7122.473684210527), (27.2443, 116.4925, 7193.0), (25.9501, 115.3679, 7193.0), (24.704, 114.198, 7140.0), (22.9297, 113.4686, 2812.0), (22.639299, 113.810997, -1.0)]","[300.34783816236467, 742.9141038378729, 860.4108576482259, 840.7648823588974, 834.4611923937916, 702.4111675403446, 290.87026553273245]"
85,615.0,740.0,611.0,739.0,"(31.198104, 121.33426, 2.0)","(22.639299, 113.810997, -1.0)","[(31.198104, 121.33426, 2.0), (29.8486, 120.0435, 5344.0), (29.1138, 119.6224, 10386.0), (27.3917, 119.5557, 10394.0), (26.0421, 119.4878, 10394.0), (25.2624, 118.7195, 10097.0), (22.7404, 115.6717, 6828.0), (22.639299, 113.810997, -1.0)]","[327.2342281546697, 794.6438449457432, 956.7141850815253, 939.5790056472293, 856.7589717147987, 841.5277011065356, 435.0431667485145]"
86,615.0,742.0,623.0,758.0,"(29.298001, 90.911951, 3570.0)","(29.712254, 106.651895, 417.0)","[(29.298001, 90.911951, 3570.0), (29.6225, 95.6772, 6982.941176470588), (29.7701, 100.0753, 10095.882352941177), (29.7756, 100.427, 10355.29411764706), (30.4574, 102.1821, 10333.0), (30.4623, 102.3482, 10028.0), (30.7128, 104.9055, 7955.0), (29.712254, 106.651895, 417.0)]","[411.03958559468236, 1033.343975092866, 1262.214179321659, 1283.161736964596, 1266.845940040237, 1232.9905744012308, 609.396581502114]"
87,615.0,744.0,642.0,771.0,"(23.392401, 113.299004, 8.0)","(34.447102, 108.751999, 486.0)","[(23.392401, 113.299004, 8.0), (23.9751, 112.645, 6012.0), (24.5397, 111.965, 9228.0), (24.6755, 111.7309, 9784.0), (25.1627, 111.5953, 9444.186440677966), (25.4449, 111.5162, 9104.372881355932), (30.4129, 110.0554, 5253.152542372882), (34.447102, 108.751999, 486.0)]","[503.05703042914735, 1041.8076860772144, 1067.4624792033128, 1048.1221303691207, 1029.5190968863787, 914.8003904094697, 404.691600336966]"
88,615.0,747.0,760.0,883.0,"(33.790833, 119.125, 10.0)","(45.623402, 126.25, 136.0)","[(33.790833, 119.125, 10.0), (36.9805, 120.7956, 5157.733333333334), (39.1338, 122.0115, 10005.466666666667), (40.2908, 123.5784, 10698.0), (42.22, 124.9895, 10097.0), (44.5522, 126.3716, 6957.0), (45.623402, 126.25, 136.0)]","[406.84853362164466, 1018.7228482943032, 1222.6990497314266, 1198.389587822252, 1094.2257671085877, 506.660914345104]"
89,615.0,753.0,621.0,752.0,"(22.639299, 113.810997, -1.0)","(34.447102, 108.751999, 486.0)","[(22.639299, 113.810997, -1.0), (23.1512, 113.6258, 3680.0), (23.8355, 112.7087, 8230.0), (24.444, 112.4363, 8416.0), (24.9886, 112.2536, 8412.0), (25.2833, 111.1848, 8006.571428571428), (30.0763, 109.9698, 4763.142857142857), (34.447102, 108.751999, 486.0)]","[466.48348555334184, 1006.3206395966441, 1067.0666463148925, 1063.0551175693477, 1068.1309294514654, 967.6789749456827, 435.37367079197475]"
90,615.0,757.0,604.0,744.0,"(32.5634, 119.7198, 3.0)","(22.006399, 113.375999, 0.0)","[(32.5634, 119.7198, 3.0), (30.3669, 118.2752, 4747.21875), (28.6886, 117.2238, 9191.4375), (28.7636, 115.8587, 9784.0), (27.6632, 115.5539, 9784.0), (26.4965, 115.0878, 9053.0), (23.1122, 113.2243, 3429.0), (22.006399, 113.375999, 0.0)]","[317.1404513315056, 751.4591382462763, 960.4866833256542, 1023.751413539888, 954.9366856390681, 879.769829008942, 422.4165604988783]"
91,615.0,759.0,605.0,746.0,"(19.9349, 110.459, 22.0)","(31.735032, 118.865949, 27.0)","[(19.9349, 110.459, 22.0), (22.5804, 111.4977, 8207.0), (23.2736, 113.1553, 10005.0), (23.4998, 113.8585, 10089.0), (23.8312, 114.4766, 10089.0), (24.5036, 114.9047, 10089.0), (28.349, 115.8371, 7498.0), (31.735032, 118.865949, 27.0)]","[491.12831799464897, 1087.2072931541297, 1196.2337039952654, 1186.044319804505, 1146.3057214605396, 1067.847463191685, 507.43133269986555]"
92,615.0,766.0,630.0,783.0,"(37.396825, 121.369571, 20.0)","(24.54400063, 118.1279984, 12.0)","[(37.396825, 121.369571, 20.0), (31.6667, 119.5744, 4773.64705882353), (30.5279, 119.3293, 9227.29411764706), (28.6875, 122.2318, 9784.0), (28.0817, 121.8801, 9784.0), (27.9722, 121.6957, 9312.0), (25.9807, 119.4663, 6614.0), (24.54400063, 118.1279984, 12.0)]","[448.86935276121284, 1061.6770031771669, 1246.1075880387507, 1269.3593520979803, 1197.6129539359206, 1164.4992317072774, 602.9456922465406]"
93,615.0,825.0,625.0,832.0,"(43.90710068, 87.47419739, 642.0)","(39.12440109, 117.3460007, 6.0)","[(43.90710068, 87.47419739, 642.0), (43.3071, 96.8936, 4434.095238095239), (41.9457, 106.0679, 8020.571428571428), (41.618, 107.7036, 8775.619047619048), (40.6357, 111.2272, 8870.0), (40.3758, 112.8181, 8135.793103448275), (39.2869, 116.8009, 4686.310344827586), (39.12440109, 117.3460007, 6.0)]","[427.3780967209049, 1075.7235892257772, 1343.210436753738, 1004.0644391724999, 1356.4280715631983, 1110.9222975879388, 454.0565899781014]"
94,620.0,674.0,603.0,669.0,"(23.392401, 113.299004, 8.0)","(24.54400063, 118.1279984, 12.0)","[(23.392401, 113.299004, 8.0), (23.6026, 114.0947, 3475.0), (23.9688, 115.0162, 6378.0), (24.0343, 115.3524, 6633.0), (24.1564, 115.7261, 6881.0), (24.1745, 117.462, 3018.0), (24.54400063, 118.1279984, 12.0)]","[308.68235999083555, 677.2583122186987, 755.5807020671198, 791.6704307227648, 656.5259149058815, 251.86023402237325]"
95,620.0,675.0,620.0,666.0,"(24.2075, 109.390999, 89.0)","(22.639299, 113.810997, -1.0)","[(24.2075, 109.390999, 89.0), (23.7687, 110.6755, 3272.692307692308), (23.5464, 111.3111, 6156.384615384615), (23.1689, 112.0172, 6485.0), (23.1258, 112.2231, 6027.0), (22.8609, 113.4811, 2469.0), (22.639299, 113.810997, -1.0)]","[389.4072088496646, 947.6665066787707, 1137.9843147083204, 1149.43559008873, 952.484864584659, 382.77429137514343]"
96,620.0,680.0,614.0,677.0,"(25.110313, 102.936743, 2093.0)","(30.31252, 104.441284, 438.0)","[(25.110313, 102.936743, 2093.0), (25.475, 102.817, 5410), (25.9971, 102.9931, 8291), (26.954, 103.5476, 8870), (27.7162, 103.9596, 8870), (28.3954, 104.3063, 8031), (29.9791, 104.595, 2347), (30.31252, 104.441284, 438.0)]","[275.7354881200277, 687.8401578646343, 845.9384948030198, 848.9356196738896, 776.2553415552953, 603.1713802625605, 242.0178333227417]"
97,620.0,696.0,595.0,682.0,"(23.7206, 106.959999, 148.0)","(30.31252, 104.441284, 438.0)","[(23.7206, 106.959999, 148.0), (25.7065, 106.2342, 4782.571428571428), (27.243, 105.656, 9117.142857142857), (27.9321, 105.3639, 9784.0), (28.2766, 105.1749, 9784.0), (28.6353, 104.9771, 9152.0), (30.0389, 104.6086, 2568.0), (30.31252, 104.441284, 438.0)]","[320.29014230055685, 772.011970195122, 991.9851526816346, 1086.8332253498636, 1073.1689778357938, 783.0664921524645, 256.4674148794649]"
98,620.0,699.0,614.0,698.0,"(28.864815, 115.90271, 43.0)","(23.392401, 113.299004, 8.0)","[(28.864815, 115.90271, 43.0), (28.5529, 115.661, 4206.0), (27.4725, 115.5369, 6081.0), (26.7912, 115.2645, 6614.0), (25.8173, 114.6813, 6004.5), (23.3706, 113.409, 2370.0), (23.392401, 113.299004, 8.0)]","[254.73320389210375, 533.7876684573229, 567.7094267645629, 575.3898248718624, 496.02571109643316, 209.29084842391438]"
99,620.0,699.0,631.0,711.0,"(25.934669, 119.66318, 4.0)","(22.639299, 113.810997, -1.0)","[(25.934669, 119.66318, 4.0), (25.4698, 119.232, 2888.0), (24.6407, 117.9695, 7285.0), (24.2378, 117.4852, 7803.0), (23.7576, 116.9957, 7803.0), (23.0369, 116.1681, 7300.0), (22.7261, 114.1897, 2294.0), (22.639299, 113.810997, -1.0)]","[278.07618447338683, 645.592077403126, 731.7794328247021, 734.2186976007846, 738.2841388942551, 608.1900175031969, 239.86103631476348]"
100,620.0,703.0,609.0,696.0,"(36.515202, 103.620003, 1948.0)","(30.31252, 104.441284, 438.0)","[(36.515202, 103.620003, 1948.0), (34.9039, 103.8479, 5178.0), (33.2503, 104.4434, 8108.0), (33.0032, 104.5169, 8100.0), (32.6163, 104.5945, 8100.0), (32.3604, 104.6067, 8054.0), (30.4079, 104.808, 2659.0), (30.31252, 104.441284, 438.0)]","[290.4859736866355, 718.3944956314996, 853.3577995107347, 840.2418294894362, 827.1258594681377, 683.6699373601851, 271.3366298156131]"
101,620.0,707.0,621.0,718.0,"(29.303301, 94.335297, 2951.0)","(30.558257, 103.945966, 490.0)","[(29.303301, 94.335297, 2951.0), (29.8192, 97.6042, 6602.15), (30.2334, 100.7325, 10139.475), (30.2564, 100.9258, 10325.65), (30.2712, 101.0511, 10511.825), (30.2577, 102.0467, 10592.0), (30.5926, 103.7806, 3315.0), (30.558257, 103.945966, 490.0)]","[361.6467304692307, 888.660471886581, 1062.7310097267068, 1080.1380635107196, 1097.545117294732, 811.8437630725257, 258.71944097915656]"
102,620.0,709.0,608.0,695.0,"(30.29281, 112.44854, 27.0)","(23.392401, 113.299004, 8.0)","[(30.29281, 112.44854, 27.0), (28.873, 111.8566, 6881.0), (28.0487, 111.9112, 7140.0), (26.9243, 111.9816, 7193.0), (25.9903, 112.7429, 7193.0), (23.3606, 113.1776, 2065.0), (23.392401, 113.299004, 8.0)]","[349.18115864777616, 709.9533931012877, 725.1666800963152, 771.5309833192565, 649.1002451211773, 241.96370744472455]"
103,620.0,714.0,613.0,709.0,"(32.592889, 110.906296, 303.0)","(31.1434, 121.805, 5.0)","[(32.592889, 110.906296, 303.0), (32.9081, 112.5264, 6309.0), (32.5321, 113.2953, 8344.0), (32.5712, 114.5141, 8870.0), (32.3471, 116.6111, 8174.290322580645), (31.7916, 119.1306, 4375.322580645161), (31.1434, 121.805, 5.0)]","[551.066412084887, 1141.414543972159, 1208.754635061962, 1175.0227835175215, 924.2476636374392, 367.6313832946078]"
104,620.0,714.0,645.0,747.0,"(23.392401, 113.299004, 8.0)","(30.23609, 120.428865, 7.0)","[(23.392401, 113.299004, 8.0), (23.6328, 114.2258, 5075.0), (24.0568, 114.5665, 7086.5), (24.4558, 114.7779, 7498.0), (24.9325, 115.1798, 7066.54), (27.6335, 117.7703, 3758.68), (30.23609, 120.428865, 7.0)]","[579.3312110503939, 1192.1774508392405, 1230.4803408260432, 1207.1935684834004, 982.2335454801367, 392.674078033933]"
105,620.0,733.0,609.0,726.0,"(23.0833, 113.07, -4.0)","(31.1434, 121.805, 5.0)","[(23.0833, 113.07, -4.0), (24.0056, 114.6201, 6309.0), (25.3998, 116.4487, 9479.0), (26.3606, 117.7418, 9479.0), (27.0526, 119.0982, 9479.0), (28.2855, 120.5737, 9479.0), (30.1583, 121.3435, 4479.434782608696), (31.1434, 121.805, 5.0)]","[416.31962867942065, 892.3537899573037, 951.2272728008581, 958.7967205950293, 976.4587654480957, 781.2293178174151, 288.37416144137364]"
