,scheduled_departure_time,scheduled_arrival_time,real_departure_time,real_arrival_time,origin_point,end_point,track_points,track_velocities
51,1025.0,1180.0,1051.0,1198.0,"(18.3029, 109.412003, 29.0)","(31.98779, 116.9769, 63.0)","[(18.3029, 109.412003, 29.0), (20.5786, 110.6308, 8862.0), (22.111, 111.5181, 9190.0), (22.9816, 112.6121, 9479.0), (23.456, 113.8256, 9479.0), (24.4683, 114.6575, 9155.5), (28.4509, 115.8488, 7490.0), (31.98779, 116.9769, 63.0)]","[503.6661021628536, 1019.502574824066, 1050.396592242977, 1036.353857052563, 993.7575603083068, 983.459554502003, 491.49573166449466]"
52,1025.0,1180.0,1042.0,1197.0,"(23.552, 116.5033, 4.0)","(39.509945, 116.41092, 30.0)","[(23.552, 116.5033, 4.0), (24.572, 116.8063, 6507.0), (25.8742, 117.0978, 10066.0), (28.1437, 117.5406, 9784.0), (31.8688, 117.1358, 9909.978260869566), (36.083, 116.7532, 10089.0), (37.6813, 116.5973, 5466.315789473684), (39.509945, 116.41092, 30.0)]","[542.2737963467517, 1297.3057328869659, 1421.8470832441146, 1159.3829328117695, 802.0447922939137, 557.9237523981477, 248.44674621210316]"
53,1025.0,1183.0,1023.0,1196.0,"(39.509945, 116.41092, 30.0)","(26.541466, 106.803331, 1127.0)","[(39.509945, 116.41092, 30.0), (36.1256, 113.5522, 4589.9607843137255), (33.3645, 111.4328, 9035.137254901962), (32.8797, 108.0986, 9776.5), (31.0272, 107.2311, 9784.0), (28.9547, 106.929, 9299.941176470587), (27.6847, 106.8608, 5363.470588235294), (26.541466, 106.803331, 1127.0)]","[396.4102907914118, 946.0185725676253, 1101.4991698686174, 1106.2291858881003, 952.0925893746013, 691.1192456799492, 293.3649541010443]"
54,1025.0,1188.0,1027.0,1198.0,"(30.23609, 120.428865, 7.0)","(30.31252, 104.441284, 438.0)","[(30.23609, 120.428865, 7.0), (29.6313, 119.5164, 6005.0), (29.0815, 117.8529, 9174.0), (28.5658, 116.149, 9174.0), (28.337, 114.6419, 9182.0), (28.1386, 113.1942, 9174.0), (28.5228, 111.509, 9019.333333333334), (30.3126, 104.9036, 2903.0), (30.31252, 104.441284, 438.0)]","[311.2093307418722, 646.3578407715806, 675.882828559912, 688.6503908467581, 702.215925776532, 711.7915974916665, 594.4896189812686, 236.99787494957954]"
55,1025.0,1189.0,1034.0,1199.0,"(22.639299, 113.810997, -1.0)","(39.12440109, 117.3460007, 6.0)","[(22.639299, 113.810997, -1.0), (22.9406, 113.7497, 4724.0), (24.901, 113.4357, 10089.0), (28.1752, 113.4586, 10089.0), (32.0849, 114.5286, 10089.0), (37.3882, 116.0802, 10089.0), (38.8034, 117.1068, 5204.5), (39.12440109, 117.3460007, 6.0)]","[347.1895645825346, 793.2141147031631, 879.3779482491935, 853.3035332610809, 703.0385778728479, 481.6528480747829, 198.56440533445087]"
56,1025.0,1191.0,1027.0,1203.0,"(39.509945, 116.41092, 30.0)","(26.541466, 106.803331, 1127.0)","[(39.509945, 116.41092, 30.0), (34.9098, 112.5979, 5514.679245283019), (32.2429, 107.9947, 9056.76923076923), (31.2381, 107.3292, 9174.0), (30.5614, 107.0151, 9174.0), (28.7047, 106.8499, 9174.0), (27.6592, 106.8259, 5558.733333333334), (26.541466, 106.803331, 1127.0)]","[425.12098548986523, 938.945714605687, 1028.3691007093971, 1039.6135144242917, 981.5978863786711, 778.5208000363988, 321.99205648844423]"
57,1025.0,1202.0,1021.0,1207.0,"(36.857201, 117.216003, 22.0)","(25.110313, 102.936743, 2093.0)","[(36.857201, 117.216003, 22.0), (34.3682, 111.9637, 7789.454545454546), (31.641, 107.4546, 10074.0), (31.09, 107.1974, 10386.0), (30.5138, 106.9306, 10394.0), (29.3491, 106.6027, 10020.0), (26.8454, 104.2077, 8824.0), (25.110313, 102.936743, 2093.0)]","[406.6429311779505, 864.6789265361404, 915.0403781142213, 919.1668285228536, 975.9055216415483, 976.9371342437063, 463.1940583689801]"
58,1025.0,1214.0,1029.0,1220.0,"(40.08010101, 116.5849991, 40.0)","(22.006399, 113.375999, 0.0)","[(40.08010101, 116.5849991, 40.0), (35.3325, 115.6103, 4743.466666666667), (31.3115, 114.872, 9146.933333333334), (29.9739, 113.839, 9784.0), (27.8013, 113.681, 9792.0), (25.597, 113.8081, 9227.6), (22.6611, 112.9801, 3216.0), (22.006399, 113.375999, 0.0)]","[350.5685982229782, 842.9022276634829, 1021.4544312544856, 1132.649216383053, 1219.8124198961598, 1011.9435334692386, 395.659528142151]"
59,1030.0,1094.0,1034.0,1120.0,"(24.7964, 118.589996, 8.0)","(31.735032, 118.865949, 27.0)","[(24.7964, 118.589996, 8.0), (25.4094, 118.9981, 4511.0), (26.4962, 119.5953, 7094.0), (27.3363, 119.6495, 7498.0), (28.4685, 119.7334, 7498.0), (30.4256, 119.3109, 7147.05), (31.4352, 118.9678, 3916.5), (31.735032, 118.865949, 27.0)]","[352.0814190047865, 718.0993941785124, 733.5029562599718, 742.3049917350916, 665.2204375941717, 498.2066846110798, 207.80625766575375]"
60,1030.0,1106.0,1020.0,1096.0,"(23.392401, 113.299004, 8.0)","(30.774798, 114.213723, 37.0)","[(23.392401, 113.299004, 8.0), (25.3834, 113.5322, 3691.529411764706), (26.5128, 113.6681, 7075.058823529412), (27.5089, 113.411, 7498.0), (28.5928, 113.4882, 7102.0), (29.8127, 113.8458, 4140.0), (30.774798, 114.213723, 37.0)]","[394.6316349938545, 945.1233968563968, 1145.9147173205936, 1184.8797490377656, 1051.635467088235, 462.17867350852083]"
61,1030.0,1108.0,1036.0,1114.0,"(30.23609, 120.428865, 7.0)","(24.54400063, 118.1279984, 12.0)","[(30.23609, 120.428865, 7.0), (29.3715, 120.0675, 3156.0), (29.5164, 119.6479, 6005.0), (26.3462, 119.5497, 6614.0), (25.0754, 118.6031, 6226.0), (24.6623, 118.1255, 2606.0), (24.54400063, 118.1279984, 12.0)]","[265.18665235498275, 640.4608879935209, 779.8014740551363, 774.7866735788974, 571.6872542912253, 201.42781912892588]"
62,1030.0,1114.0,1029.0,1106.0,"(28.189199, 113.220001, 66.0)","(31.198104, 121.33426, 2.0)","[(28.189199, 113.220001, 66.0), (28.5726, 113.9497, 4864.2), (28.3138, 115.4327, 8092.0), (28.6397, 116.6568, 8115.0), (29.6576, 118.753, 8013.5), (30.3624, 120.9657, 5104.666666666667), (31.198104, 121.33426, 2.0)]","[409.4289410042974, 871.9738605537108, 947.6923831605781, 971.9766641316861, 850.3691780866822, 363.5399775661608]"
63,1030.0,1116.0,1041.0,1156.0,"(37.746899, 112.627998, 779.0)","(31.198104, 121.33426, 2.0)","[(37.746899, 112.627998, 779.0), (36.6905, 114.1923, 4328.166666666667), (36.0104, 115.1615, 8227.166666666668), (33.4875, 115.1284, 8885.0), (32.029, 119.2115, 8433.263157894737), (31.4696, 120.6556, 4367.631578947368), (31.198104, 121.33426, 2.0)]","[346.7475430068581, 870.3624759798389, 1069.5467555677374, 879.5843097151628, 590.8844134700471, 257.23192634964056]"
64,1030.0,1116.0,1022.0,1102.0,"(30.774798, 114.213723, 37.0)","(24.54400063, 118.1279984, 12.0)","[(30.774798, 114.213723, 37.0), (30.8821, 114.3087, 1387.0), (30.6317, 114.9156, 6081.0), (28.5768, 117.2812, 6888.0), (26.0679, 117.926, 6279.0), (24.8074, 117.9925, 3040.0), (24.54400063, 118.1279984, 12.0)]","[214.4245046989654, 584.794103724451, 757.5032956910724, 763.7410994641332, 621.4412008911834, 244.83379809263687]"
65,1030.0,1118.0,1047.0,1140.0,"(25.934669, 119.66318, 4.0)","(23.392401, 113.299004, 8.0)","[(25.934669, 119.66318, 4.0), (25.5307, 119.3822, 2355.0), (25.1272, 118.6591, 7155.0), (24.805, 118.1643, 7193.0), (24.3804, 117.6563, 7193.0), (24.2248, 117.1104, 7193.0), (23.8935, 113.9724, 3589.0), (23.392401, 113.299004, 8.0)]","[243.04967945466692, 596.0135451595336, 708.24986210516, 702.0575135840219, 688.1247294114614, 578.9845867264039, 237.63137449867116]"
66,1030.0,1118.0,1020.0,1113.0,"(35.405033, 119.324403, 38.0)","(30.774798, 114.213723, 37.0)","[(35.405033, 119.324403, 38.0), (33.7768, 117.4318, 3105.058823529412), (32.2448, 115.7442, 6045.058823529412), (32.0404, 115.5251, 6218.0), (30.6732, 115.6242, 6066.0), (30.5899, 114.554, 2888.0), (30.774798, 114.213723, 37.0)]","[309.8716658134971, 727.9060378638436, 855.1562804954309, 896.8770225453202, 840.3236147179116, 380.5685006176759]"
67,1030.0,1119.0,1013.0,1104.0,"(25.083423, 104.960804, 1250.0)","(22.006399, 113.375999, 0.0)","[(25.083423, 104.960804, 1250.0), (24.1647, 107.795, 3770.8823529411766), (23.2384, 110.2756, 6139.823529411765), (23.125, 112.1767, 6584.0), (23.0779, 112.4348, 6012.0), (22.2808, 112.7382, 2957.0), (22.006399, 113.375999, 0.0)]","[393.1735923507951, 972.9813595100261, 1206.274078020571, 1209.8553704846706, 972.3150993722176, 388.92603974888704]"
68,1030.0,1126.0,1014.0,1111.0,"(29.712254, 106.651895, 417.0)","(31.735032, 118.865949, 27.0)","[(29.712254, 106.651895, 417.0), (30.3526, 109.7562, 3881.466666666666), (30.8497, 112.5396, 7045.933333333333), (30.7895, 114.2206, 7498.0), (31.1827, 115.5705, 7172.045454545455), (31.5209, 117.4957, 3912.5), (31.735032, 118.865949, 27.0)]","[447.6422123628309, 1109.709503348849, 1355.973529519382, 1369.0406700006488, 1114.2790539410255, 439.14462247374064]"
69,1030.0,1129.0,1037.0,1137.0,"(23.552, 116.5033, 4.0)","(31.735032, 118.865949, 27.0)","[(23.552, 116.5033, 4.0), (24.7359, 118.3324, 7498.0), (26.3729, 119.5502, 8115.0), (26.9926, 119.5931, 8108.0), (27.7413, 119.5992, 8108.0), (28.3723, 119.671, 8108.0), (30.5933, 119.2594, 5291.538461538461), (31.735032, 118.865949, 27.0)]","[450.0303685217183, 885.9697666004864, 915.9130787917554, 934.113915613899, 919.1422595182646, 818.2286590784005, 353.2266344610477]"
70,1030.0,1132.0,1032.0,1138.0,"(23.392401, 113.299004, 8.0)","(31.198104, 121.33426, 2.0)","[(23.392401, 113.299004, 8.0), (23.9213, 114.5507, 7269.0), (24.7693, 115.544, 10089.0), (26.2838, 117.6396, 11918.0), (27.2272, 119.4824, 11918.0), (28.4332, 120.6957, 10272.0), (30.0391, 121.0261, 4401.888888888889), (31.198104, 121.33426, 2.0)]","[450.9682780584877, 954.4930095749196, 1007.0494630328636, 1033.3276897618357, 972.2943889719652, 755.1929100820707, 312.7014793555095]"
71,1030.0,1133.0,1046.0,1164.0,"(36.361953, 120.088171, 7.0)","(34.447102, 108.751999, 486.0)","[(36.361953, 120.088171, 7.0), (35.8718, 116.4449, 3733.742857142857), (35.4774, 114.0019, 7160.4857142857145), (35.59, 112.7881, 7803.0), (35.1085, 111.0153, 7118.285714285715), (34.1775, 108.9946, 2858.0), (34.447102, 108.751999, 486.0)]","[332.233830360401, 797.4149757944293, 938.3896101336608, 887.0144938174866, 772.6957440910962, 358.8897149732419]"
72,1030.0,1134.0,1046.0,1160.0,"(22.639299, 113.810997, -1.0)","(31.198104, 121.33426, 2.0)","[(22.639299, 113.810997, -1.0), (22.7852, 114.7663, 3886.0), (23.4153, 116.8696, 9014.0), (24.9303, 118.5118, 9479.0), (26.6173, 119.9222, 9479.0), (29.1758, 120.7729, 9022.0), (30.7356, 121.1883, 4372.1875), (31.198104, 121.33426, 2.0)]","[339.7523967055522, 782.8746501268876, 894.6053040770356, 906.0063912148058, 861.1621151395763, 678.9822435839566, 272.34346900348584]"
73,1030.0,1136.0,1116.0,1219.0,"(22.006399, 113.375999, 0.0)","(31.98779, 116.9769, 63.0)","[(22.006399, 113.375999, 0.0), (22.7207, 113.8565, 4511.0), (23.718, 114.3841, 7140.0), (25.5297, 115.174, 7498.0), (27.712, 115.6933, 7498.0), (29.0115, 116.2498, 7186.0), (30.5883, 116.6353, 3922.8260869565215), (31.98779, 116.9769, 63.0)]","[372.6100901321128, 843.3711308356114, 944.2484967006469, 949.701327287946, 976.0566751265591, 840.3652183483654, 340.52241451260437]"
74,1030.0,1136.0,1065.0,1179.0,"(31.73842, 106.644872, 551.0)","(22.608299, 108.171997, 129.0)","[(31.73842, 106.644872, 551.0), (30.4594, 106.8752, 4631.5), (31.1165, 107.2723, 8412.0), (28.3911, 107.1046, 8414.133333333333), (25.6764, 107.6189, 8420.0), (24.5464, 107.826, 4634.789473684211), (22.608299, 108.171997, 129.0)]","[431.60145016657543, 1054.1999119413078, 1214.3827806389636, 971.4490966371924, 672.5533796449488, 292.8886018719875]"
75,1030.0,1137.0,1013.0,1132.0,"(34.447102, 108.751999, 486.0)","(31.198104, 121.33426, 2.0)","[(34.447102, 108.751999, 486.0), (34.0755, 110.2183, 6812.142857142857), (33.7144, 111.9009, 8046.857142857143), (32.1832, 115.814, 8870.0), (31.4758, 119.9175, 8870.0), (30.9778, 121.3469, 914.0), (31.198104, 121.33426, 2.0)]","[430.15431403504124, 926.4862148447041, 962.6226602545305, 718.7621230243637, 408.7239990195752, 156.25263544007908]"
76,1030.0,1137.0,1089.0,1190.0,"(22.639299, 113.810997, -1.0)","(31.735032, 118.865949, 27.0)","[(22.639299, 113.810997, -1.0), (22.7385, 113.9725, 3360.0), (23.657, 114.2334, 7064.0), (25.7358, 115.341, 7498.0), (28.24, 115.8377, 7498.0), (30.0492, 117.1874, 7099.611111111111), (30.8811, 118.0003, 3912.5), (31.735032, 118.865949, 27.0)]","[344.89745367234383, 813.4047716934224, 933.5570174589757, 912.8113059598875, 840.4258399747429, 670.0018162810586, 277.3375828283059]"
77,1030.0,1141.0,1032.0,1145.0,"(30.31252, 104.441284, 438.0)","(23.392401, 113.299004, 8.0)","[(30.31252, 104.441284, 438.0), (29.8491, 104.8946, 6302.0), (28.7527, 105.3105, 10081.0), (27.5999, 106.1158, 10097.6), (26.4197, 108.2456, 10100.8), (25.3007, 110.1764, 10104.0), (22.8805, 113.0689, 1143.0), (23.392401, 113.299004, 8.0)]","[388.2517879919891, 866.8804767517096, 943.2774626743395, 879.3303559391011, 779.3959721588267, 648.7560782615006, 284.0416881271559]"
78,1030.0,1144.0,1023.0,1143.0,"(29.311699, 113.281574, 72.0)","(40.08010101, 116.5849991, 40.0)","[(29.311699, 113.281574, 72.0), (30.2146, 113.5235, 3295.0), (30.0951, 113.6702, 6218.0), (33.6335, 114.7802, 6888.0), (38.0798, 115.9904, 6233.2), (39.3277, 116.357, 3286.6000000000004), (40.08010101, 116.5849991, 40.0)]","[400.8250029370753, 983.0331137171607, 1049.6720182159422, 746.0625565617919, 502.365449065119, 223.76679993918378]"
79,1030.0,1144.0,1027.0,1155.0,"(34.526497, 113.849165, 146.0)","(30.31252, 104.441284, 438.0)","[(34.526497, 113.849165, 146.0), (34.1257, 113.7012, 5410.0), (34.0117, 113.4845, 7384.0), (33.4751, 111.2961, 7650.5), (32.454, 108.9366, 7328.555555555556), (31.8647, 105.9778, 7041.0), (30.3892, 104.6269, 2629.0), (30.31252, 104.441284, 438.0)]","[250.61969855799282, 504.75933670247434, 532.3908624564103, 556.8739978024315, 546.8421699809388, 466.7439891683968, 198.52459267796064]"
80,1030.0,1148.0,1024.0,1147.0,"(37.746899, 112.627998, 779.0)","(30.31252, 104.441284, 438.0)","[(37.746899, 112.627998, 779.0), (36.1671, 110.7071, 4615.689655172414), (34.7172, 109.0405, 8152.379310344828), (33.8074, 107.9927, 8411.25), (32.5153, 106.8983, 8420.0), (32.1093, 106.3633, 8138.0), (30.3966, 104.6991, 2637.0), (30.31252, 104.441284, 438.0)]","[292.56160928910043, 715.8174205674086, 849.0709142847045, 829.6249509653533, 789.3043464424535, 682.9008875850178, 297.40638910152114]"
81,1030.0,1151.0,1071.0,1197.0,"(30.558257, 103.945966, 490.0)","(22.639299, 113.810997, -1.0)","[(30.558257, 103.945966, 490.0), (30.5118, 104.1992, 5418.0), (29.3584, 104.8399, 10005.0), (28.6195, 105.2332, 11308.0), (27.573, 105.9691, 11140.358974358976), (26.5228, 107.7523, 10050.692307692309), (22.4434, 112.9216, 3749.0), (22.639299, 113.810997, -1.0)]","[331.611238273238, 758.414408474323, 859.0681725619646, 854.3665954280756, 849.1448438027775, 702.4756439366473, 275.4323932010659]"
82,1030.0,1151.0,1038.0,1155.0,"(28.189199, 113.220001, 66.0)","(40.08010101, 116.5849991, 40.0)","[(28.189199, 113.220001, 66.0), (29.7097, 113.5092, 6083.777777777777), (31.6683, 114.076, 8100.0), (34.3644, 114.8501, 8108.0), (37.0956, 115.6452, 8108.0), (38.7183, 116.1459, 4224.0), (40.08010101, 116.5849991, 40.0)]","[578.3466606446372, 1251.879542520371, 1208.4480916337895, 894.2480348337198, 626.2538687395429, 266.92104366387883]"
83,1030.0,1153.0,1029.0,1155.0,"(21.974648, 100.762224, 551.0)","(28.189199, 113.220001, 66.0)","[(21.974648, 100.762224, 551.0), (22.5044, 101.7056, 4169.857142857143), (22.8788, 101.4705, 8595.0), (25.0075, 102.515, 8877.0), (26.1993, 104.6206, 8108.0), (27.4709, 109.7661, 8354.5), (28.0558, 113.1214, 2256.0), (28.189199, 113.220001, 66.0)]","[304.43442234613474, 763.2964248143973, 984.6026773610492, 1035.6905521297829, 932.5343282280671, 648.2999704238397, 225.71551943276882]"
84,1030.0,1153.0,1029.0,1161.0,"(31.735032, 118.865949, 27.0)","(29.712254, 106.651895, 417.0)","[(31.735032, 118.865949, 27.0), (31.5043, 116.9325, 3691.2), (31.2862, 115.3464, 7055.400000000001), (30.5382, 113.4249, 7803.0), (30.044, 108.9901, 7057.105263157895), (29.8913, 107.846, 4073.526315789473), (29.712254, 106.651895, 417.0)]","[332.299999923706, 782.6672888365857, 901.4771936001172, 749.8456500049895, 556.8383814703084, 258.10263615255616]"
85,1030.0,1154.0,1023.0,1151.0,"(41.639801, 123.483002, 55.0)","(31.1434, 121.805, 5.0)","[(41.639801, 123.483002, 55.0), (41.1353, 123.823, 5451.875), (39.9233, 124.0629, 8412.0), (37.8764, 123.7022, 8870.0), (35.859, 123.2793, 8862.0), (32.4725, 122.2416, 8433.421052631578), (31.2531, 121.8291, 4369.21052631579), (31.1434, 121.805, 5.0)]","[343.67950367769726, 710.8330743754769, 702.8806353441837, 700.5811349014001, 582.6631352767969, 382.6819281596512, 164.87286313785046]"
86,1030.0,1155.0,1090.0,1210.0,"(30.558257, 103.945966, 490.0)","(31.198104, 121.33426, 2.0)","[(30.558257, 103.945966, 490.0), (30.93, 104.2766, 4846.0), (30.9401, 105.8777, 10081.0), (30.5822, 108.4247, 10364.666666666666), (30.7844, 114.1802, 10698.0), (31.2184, 118.1655, 10150.842105263158), (31.2141, 120.2108, 5226.421052631579), (31.198104, 121.33426, 2.0)]","[421.1449649205477, 1014.3604459824477, 1026.4140614285714, 1056.9915214285713, 1080.4563559172846, 754.8548851523497, 303.7393120282986]"
87,1030.0,1158.0,1049.0,1180.0,"(31.1434, 121.805, 5.0)","(23.392401, 113.299004, 8.0)","[(31.1434, 121.805, 5.0), (30.0974, 120.5364, 4452.0625), (29.3495, 119.6625, 9191.5625), (28.7102, 118.3956, 9241.2), (27.303, 116.6037, 9174.0), (25.8323, 114.9151, 9052.333333333334), (23.3698, 113.4086, 2362.0), (23.392401, 113.299004, 8.0)]","[235.8547919457258, 541.311080479185, 700.8473084245426, 806.5208454634607, 821.6400131258058, 712.5837217908573, 302.0735342374286]"
88,1030.0,1159.0,1025.0,1156.0,"(30.31252, 104.441284, 438.0)","(31.1434, 121.805, 5.0)","[(30.31252, 104.441284, 438.0), (30.9486, 105.9161, 7384.0), (30.6094, 109.0676, 10024.545454545454), (30.8079, 113.6959, 10706.0), (31.1827, 115.8092, 10157.555555555557), (31.1948, 119.122, 10706.0), (31.0711, 121.5707, 3048.0), (31.1434, 121.805, 5.0)]","[422.8058572563364, 917.5802266655697, 1010.9581272727273, 1008.9918064000001, 843.3567499406389, 620.3407537664968, 269.7904041540433]"
89,1030.0,1161.0,1023.0,1145.0,"(21.974648, 100.762224, 551.0)","(30.774798, 114.213723, 37.0)","[(21.974648, 100.762224, 551.0), (23.0039, 102.1478, 6932.428571428571), (23.3562, 101.7878, 10066.0), (24.975, 103.0392, 10089.0), (26.5492, 104.8986, 9479.0), (28.8443, 109.6748, 10089.0), (30.069, 112.9045, 3703.6875), (30.774798, 114.213723, 37.0)]","[439.13028228609465, 1020.7366258743048, 1171.2626019665686, 1199.4373037320875, 1213.74027733244, 990.9211515395086, 386.9619195607977]"
90,1030.0,1162.0,1022.0,1165.0,"(31.98779, 116.9769, 63.0)","(30.31252, 104.441284, 438.0)","[(31.98779, 116.9769, 63.0), (31.8299, 115.194, 3835.0), (31.7315, 114.2187, 7307.0), (30.5757, 113.5168, 7803.0), (30.5593, 110.4464, 7803.0), (30.2125, 106.1112, 7193.0), (30.1294, 104.2506, 2179.0), (30.31252, 104.441284, 438.0)]","[250.64933842897406, 594.4795771325245, 702.0392879862876, 720.6871121538928, 729.2251393307296, 655.7787010027145, 289.0316245431404]"
91,1030.0,1168.0,1035.0,1176.0,"(25.753419, 112.845404, 330.0)","(39.509945, 116.41092, 30.0)","[(25.753419, 112.845404, 330.0), (27.2515, 113.4104, 6607.0), (28.2607, 113.465, 8054.0), (30.9597, 113.9315, 8108.0), (33.6165, 114.683, 8108.0), (37.322, 115.5595, 8108.0), (38.6391, 116.0655, 4423.684210526316), (39.509945, 116.41092, 30.0)]","[474.6855333847743, 1001.6911155394135, 1019.7653142053668, 964.647401864921, 779.4290368006067, 536.2670188436342, 228.72565185722073]"
92,1030.0,1171.0,1020.0,1183.0,"(24.54400063, 118.1279984, 12.0)","(39.509945, 116.41092, 30.0)","[(24.54400063, 118.1279984, 12.0), (24.6988, 118.1704, 2332.0), (25.9619, 118.0436, 9098.0), (28.4019, 117.5005, 9784.0), (32.4986, 117.1203, 9772.970588235294), (36.5886, 116.7218, 9286.421052631578), (38.0756, 116.5664, 4808.21052631579), (39.509945, 116.41092, 30.0)]","[310.82799361520085, 809.2899589859193, 1009.2433329274053, 936.3654508193924, 695.3849612621226, 485.6768003307724, 215.87592233135547]"
93,1030.0,1176.0,1058.0,1203.0,"(22.006399, 113.375999, 0.0)","(36.857201, 117.216003, 22.0)","[(22.006399, 113.375999, 0.0), (22.9676, 113.9521, 5113.0), (24.2824, 114.8418, 10028.0), (27.2115, 115.4917, 10089.0), (29.4087, 116.4059, 11003.0), (34.3101, 117.2346, 10440.842105263158), (35.9749, 117.2225, 5381.421052631579), (36.857201, 117.216003, 22.0)]","[422.26759508119653, 939.0151543586425, 1022.8902246144966, 1079.0961624985919, 881.902482201016, 540.8235911563695, 231.87460611689485]"
94,1030.0,1176.0,1104.0,1252.0,"(24.7964, 118.589996, 8.0)","(39.12440109, 117.3460007, 6.0)","[(24.7964, 118.589996, 8.0), (25.0628, 118.2164, 4054.0), (26.0376, 118.0358, 9144.0), (28.9074, 117.3506, 9784.0), (33.3461, 117.3322, 9784.0), (37.9669, 117.3432, 9103.642857142857), (39.1243, 117.3462, 3660.7857142857138), (39.12440109, 117.3460007, 6.0)]","[394.34490685519626, 919.462289248491, 998.5340186436204, 815.759842864294, 548.3700464061252, 370.1101821006794, 164.08334230852256]"
95,1030.0,1177.0,1031.0,1181.0,"(19.9349, 110.459, 22.0)","(34.526497, 113.849165, 146.0)","[(19.9349, 110.459, 22.0), (22.0091, 109.7629, 8453.346153846154), (24.1311, 110.3898, 9032.192307692309), (27.9667, 112.2486, 9479.0), (30.5508, 113.8029, 9479.0), (33.1313, 114.0195, 9005.933333333332), (34.4274, 113.6409, 1722.0), (34.526497, 113.849165, 146.0)]","[422.7683596027313, 862.5609484512102, 892.1506802354858, 887.6919535282661, 767.3431814143883, 525.7612616413988, 193.75194236826994]"
96,1030.0,1180.0,1047.0,1201.0,"(39.509945, 116.41092, 30.0)","(30.558257, 103.945966, 490.0)","[(39.509945, 116.41092, 30.0), (36.4184, 111.5634, 4126.090909090909), (33.5129, 107.5695, 8044.636363636364), (32.4719, 106.8467, 8412.0), (32.3145, 106.6429, 8412.0), (32.2378, 106.2942, 8062.0), (31.0764, 104.0577, 3589.0), (30.558257, 103.945966, 490.0)]","[369.2611485162126, 894.8165933990821, 1070.647676811571, 1067.8638767741156, 1032.6208445373463, 1002.0768832654793, 492.22768357354727]"
97,1030.0,1184.0,1023.0,1184.0,"(32.070801, 120.975998, 5.0)","(26.541466, 106.803331, 1127.0)","[(32.070801, 120.975998, 5.0), (31.0271, 117.8396, 4612.8), (30.7977, 115.4491, 9174.0), (30.6361, 114.2495, 9174.0), (29.5018, 111.7256, 9174.0), (27.9172, 109.0223, 9174.0), (27.3812, 108.1453, 5528.35294117647), (26.541466, 106.803331, 1127.0)]","[380.3059939751373, 916.6410065845355, 1073.9686572105866, 1010.2284214668326, 788.7947577126354, 572.8209917821146, 256.62101093512337]"
98,1030.0,1189.0,1026.0,1182.0,"(25.110313, 102.936743, 2093.0)","(36.857201, 117.216003, 22.0)","[(25.110313, 102.936743, 2093.0), (25.166, 102.5335, 5136.0), (26.4582, 103.0211, 10020.0), (28.3222, 104.2797, 10698.0), (30.0922, 104.4404, 10698.0), (31.3835, 106.1519, 10165.0), (34.0593, 110.7443, 9435.933333333332), (36.857201, 117.216003, 22.0)]","[348.26982965043874, 864.6699218907445, 1045.7332816029088, 1018.0195020551287, 1051.276037512465, 1111.907628545331, 549.3179037253915]"
99,1030.0,1189.0,1048.0,1214.0,"(22.639299, 113.810997, -1.0)","(40.08010101, 116.5849991, 40.0)","[(22.639299, 113.810997, -1.0), (23.1395, 113.6157, 5829.0), (25.1921, 113.532, 10131.2), (28.5131, 113.4827, 11308.0), (32.4348, 114.5676, 11308.0), (38.3352, 115.8528, 10153.473684210529), (39.5305, 116.3499, 5535.368421052632), (40.08010101, 116.5849991, 40.0)]","[397.6117294165393, 870.2510634273299, 926.4353295405365, 916.3374152870679, 745.5071447055833, 495.45870156717064, 212.49297661890944]"
100,1030.0,1189.0,1022.0,1180.0,"(45.623402, 126.25, 136.0)","(31.1434, 121.805, 5.0)","[(45.623402, 126.25, 136.0), (44.858, 125.945, 6500.0), (43.0528, 125.4972, 10002.909090909092), (39.2266, 123.9382, 10698.0), (36.7776, 123.3558, 10691.0), (31.9276, 122.0591, 10455.105263157897), (31.1428, 121.7924, 5380.052631578947), (31.1434, 121.805, 5.0)]","[372.7653455416459, 771.6510730316277, 768.6266077533992, 734.9450626094925, 593.9686796791738, 401.18083667154895, 172.4163393384501]"
101,1030.0,1192.0,1023.0,1196.0,"(39.12440109, 117.3460007, 6.0)","(30.31252, 104.441284, 438.0)","[(39.12440109, 117.3460007, 6.0), (36.9303, 113.8482, 6071.666666666666), (34.6857, 110.3704, 8067.833333333333), (33.9783, 108.0615, 8412.0), (32.4767, 106.8609, 8412.0), (32.051, 106.2709, 8054.0), (30.4034, 104.7644, 2629.0), (30.31252, 104.441284, 438.0)]","[337.64815913469175, 719.6030902825332, 760.908787836664, 736.6273672136941, 698.9775240005497, 611.400714787366, 270.0967013116878]"
102,1030.0,1194.0,1031.0,1193.0,"(37.746899, 112.627998, 779.0)","(22.006399, 113.375999, 0.0)","[(37.746899, 112.627998, 779.0), (36.2439, 112.7116, 4674.846153846153), (35.2615, 112.7642, 8270.692307692307), (31.4326, 113.7622, 8412.0), (28.0226, 113.7012, 8412.0), (24.7701, 114.2027, 8192.0), (22.8399, 113.0525, 3429.0), (22.006399, 113.375999, 0.0)]","[310.40675263689644, 756.5421923160394, 852.8381850442157, 844.1511951281844, 848.8065347292187, 734.8786084489649, 323.5205234828579]"
